what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1333525701904
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333525703730
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333525709876
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333525710687
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333525711467
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333525712263
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333525733089
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333525735632
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333525747644
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333525748424
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333525750124
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333525759999
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333526779276
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1333526782710
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333526783814
