what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1333432744628
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1333432744886
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1333432745164
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1333432745403
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1333432746245
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1333432746453
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1333432746943
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1333432747365
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1333432747712
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1333432748008
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1333432748261
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1333432748514
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1333432749706
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1333432751796
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.redo",1333432755816
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.redo",1333432756456
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333432759915
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333432761545
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333432773128
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333432789015
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333432789375
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333432791235
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1333432794085
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1333432797285
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333432803415
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333432808425
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333432817585
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333432817965
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1333432821537
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1333432823071
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333432825199
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333432827423
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1333432853218
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1333432864728
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333432867068
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333432869069
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333432894005
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333433885246
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1333433885266
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333433890717
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333433890910
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333433891546
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333433891751
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333433891942
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333433893803
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333433894473
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333433897723
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333433897783
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333434076714
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333434077464
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333434079959
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333435046194
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333435067477
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333435107106
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333435109347
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333435114467
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333435118887
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333435123037
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333435126827
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333435131007
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333435132097
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333435133207
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333435133877
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333435141097
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333435194639
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1333435194659
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333435196569
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333435202909
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333435240511
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333435483386
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333435491416
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333435492656
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333435493346
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1333435502276
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333435509666
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333435522361
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333435522565
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333435522751
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1333435523985
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333435524292
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333435526781
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1333435579350
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333435581032
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333435581265
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333435581408
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333435582408
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333435582478
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1333435623772
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.smartEnter",1333435625021
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1333435666569
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333435666879
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.smartEnter",1333435690669
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1333435705859
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333435707249
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333435707459
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333435707599
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333435709421
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333435709639
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1333435711712
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333435711911
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1333435713132
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333435713998
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1333435715113
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1333435727577
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333435727857
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333435729657
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1333435734377
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1333435735367
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333435735627
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333435740617
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333435745447
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333435751047
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1333435763519
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1333435765597
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333435765910
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1333435767600
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333435772372
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333435781747
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1333435784267
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1333435785287
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333435785617
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333435788958
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333435792616
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333435797994
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333435798768
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333435799372
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333435812418
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333435814853
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333435816573
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333435821784
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1333435825204
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333435825714
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.format",1333435838734
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1333435839844
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333435841164
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333435842174
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333435843124
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1333435843704
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1333435845044
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333435859565
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333435877835
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333435879996
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333435880242
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333435881388
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1333435881967
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1333435885193
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1333435897959
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333435906432
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1333435927742
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333435928052
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333435931962
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333436364372
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333436376051
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333436378651
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333436385857
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1333436433577
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333436434548
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333436434829
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333436435087
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333436457513
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333436457673
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333436457863
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1333436460263
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333436461943
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1333436474283
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1333436475873
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333436482559
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333436569648
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1333436584288
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333436585218
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333436585448
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333436585578
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333436586878
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333436587108
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333436649166
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333436655586
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1333436671896
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333436672626
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333436672846
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333436673086
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333436674576
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333436674716
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333436674886
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1333436675786
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333436676576
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1333436681366
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333436681636
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1333436683396
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333436683736
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1333436687456
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333436688873
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333436697398
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333436702689
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1333436702804
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333436709626
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333436711438
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1333436713752
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333436714065
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1333436774022
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333436774772
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333436775012
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333436775252
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333436779405
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1333436788144
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333436788950
