what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1333437402210
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333437402540
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1333437402790
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333437403060
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1333437404420
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.format",1333437408270
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1333437409654
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333437421039
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333437422567
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333437424100
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333437424957
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333437427408
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333437428877
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.navigate.backwardHistory",1333437428881
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333437431168
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333437452546
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333437995243
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1333438000943
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333438001913
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333438003963
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333438010303
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333438014393
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333438016983
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333438018263
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333438018753
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1333438024923
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.smartEnter",1333438031313
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333438043379
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333438056586
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333438062816
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333438067435
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333438069195
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333438103315
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1333438159115
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333438159765
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333438159978
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1333438164485
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1333438168993
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1333438170236
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333438172798
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1333438176040
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333438184564
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333439853697
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333439856873
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333439861645
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333439862410
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333439863286
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333439864246
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333439870292
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333439878292
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333439880402
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333439881472
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333439884172
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1333439885872
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1333439894812
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333439895412
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333439895642
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333439895732
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333439897792
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333439898032
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333439899682
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333439903802
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333439912732
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1333439913932
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333439916712
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333439918422
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333439920342
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333439920812
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1333439922132
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1333439932804
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1333439945544
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333439946234
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333439946444
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333439950854
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333439969414
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1333439972109
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333439976559
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333439981339
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333439982449
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333439983749
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333439989889
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1333439995229
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333439995769
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333439995989
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1333439998329
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440002869
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440008639
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1333440010869
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440020235
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440025966
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440026326
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440042640
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440042943
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440057966
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333440059956
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440064156
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440084699
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1333440085969
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1333440090716
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440091459
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440091685
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1333440094124
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440094817
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440095062
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440103888
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440113229
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1333440115800
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440118819
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440120671
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440124573
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440140765
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440145535
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440163625
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333440167785
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333440169555
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333440172045
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333440172905
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333440175645
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333440181555
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333440183725
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333440185925
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1333440186275
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1333440192625
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440193435
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440193615
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333440204175
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440204977
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440221038
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1333440228127
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440248234
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440294555
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333440299829
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1333440306605
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440309149
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440317576
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1333440319416
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440321156
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440331819
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1333440333881
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1333440337413
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333440338743
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333441342143
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333441344082
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333441344815
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333441350792
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333443129962
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333443131094
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333444689124
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333444690442
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333458946461
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333458947505
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333459340972
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.print",1333459340992
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333459343132
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333464897429
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333464910342
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333465910379
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1333465915592
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1333465918038
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333465921779
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1333465932976
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333465941171
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333465984331
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333465989256
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333465990481
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1333465991407
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333465991623
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1333465996981
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333465997366
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333465999793
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333466007161
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333466010125
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333466012567
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333466014492
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333466017721
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1333466019315
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333466049797
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333466873031
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1333466874771
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333466881573
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333521029870
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333521055073
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333521067311
